handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,380.0,true,,,InStock,,,,,Envelope liner - Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,220.0,true,,,InStock,,,,,Envelope liner - Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,487.5,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,375.0,true,,,InStock,,,,,Envelope liner - Glitter,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,337.5,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d5e9a373-1ef5-c498-3949-d55fec407f86,Variant,,,,,,,,360.0,true,,,InStock,,,,,Reception card,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Product,HANNAH,<p>Request change of font or ink color in Special instruction.</p>,506c6a_7311fd04fc144449bd9cd87e237996d7~mv2.png;506c6a_9a0133d4d9af4192bb4d0398ab2229b7~mv2.png;506c6a_34da8aa503544bac975635c68517750a~mv2.png;506c6a_ebe047da8bfc4eb5b335418fe676edc2~mv2.png;506c6a_25930b416b894458831fcb2429ddba0d~mv2.png,Mitzvah,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Return address;Envelope liner - Digital;Envelope liner - Foil stamp;Envelope liner - Solid color;Reception card;Reply set,Invitation printing process,DROP_DOWN,Foil print+3 layers,Quantity,DROP_DOWN,50;75;100;125;150;175;200,,,,,,,,,,,,,,,,,,,,,,Wording personalisation,500,false,Special instructions,500,false,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,385.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,550.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,345.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,105.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1182.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,104.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,395.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,940.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,245.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,225.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,460.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,165.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,128.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,640.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,70.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,140.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,295.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,495.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1367.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,220.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1550.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1770.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,280.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,70.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,280.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,116.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,190.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,730.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,440.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1552.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,375.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1737.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,275.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1330.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,871.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1990.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,80.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,330.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,370.0,true,,,InStock,,,,,Envelope liner - Foil stamp,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,1135.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,70.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,92.0,true,,,InStock,,,,,Return address,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,110.0,true,,,InStock,,,,,Envelope liner - Digital,,,Foil print+3 layers,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,445.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,275.0,true,,,InStock,,,,,Reply set,,,Foil print+3 layers,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,210.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,175.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Foil print+3 layers,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,2210.0,true,,,InStock,,,,,Invitation,,,Foil print+3 layers,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc569a3-1c3a-f688-2005-23f259f4e867,Variant,,,,,,,,997.0,true,,,InStock,,,,,Reception card,,,Foil print+3 layers,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Product,MICHAEL,<p>Request change of font or ink color in Special instruction.</p>,20972a_58ab7263c54e46a3ad7c11199dda4b1a~mv2.jpg,Mitzvah,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Return address;Envelope liner - Solid color;Envelope liner - Digital;Envelope liner - Glitter;Reception card;Reply set,Invitation printing process,DROP_DOWN,Digital;2-sided print,Quantity,DROP_DOWN,50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200,,,,,,,,,,,,,,,,,,,,,,Wording personalisation,500,false,Special instructions,500,false,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,712.5,true,,,InStock,,,,,Invitation,,,Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,325.0,true,,,InStock,,,,,Reception card,,,2-sided print,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,237.5,true,,,InStock,,,,,Envelope liner - Solid color,,,2-sided print,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,275.0,true,,,InStock,,,,,Envelope liner - Glitter,,,2-sided print,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,300.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,360.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,340.0,true,,,InStock,,,,,Envelope liner - Digital,,,2-sided print,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,110.0,true,,,InStock,,,,,Return address,,,Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,120.0,true,,,InStock,,,,,Return address,,,2-sided print,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,120.0,true,,,InStock,,,,,Envelope liner - Digital,,,2-sided print,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,902.5,true,,,InStock,,,,,Invitation,,,Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,385.0,true,,,InStock,,,,,Reply set,,,2-sided print,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,112.5,true,,,InStock,,,,,Envelope liner - Solid color,,,Digital,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,162.5,true,,,InStock,,,,,Envelope liner - Solid color,,,2-sided print,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,175.0,true,,,InStock,,,,,Reception card,,,2-sided print,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,735.0,true,,,InStock,,,,,Reply set,,,2-sided print,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,665.0,true,,,InStock,,,,,Invitation,,,2-sided print,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,945.0,true,,,InStock,,,,,Reply set,,,2-sided print,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,150.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,250.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,450.0,true,,,InStock,,,,,Invitation,,,2-sided print,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,950.0,true,,,InStock,,,,,Invitation,,,2-sided print,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,945.0,true,,,InStock,,,,,Reply set,,,Digital,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,160.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,385.0,true,,,InStock,,,,,Reply set,,,Digital,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,630.0,true,,,InStock,,,,,Reply set,,,Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,475.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,487.5,true,,,InStock,,,,,Reception card,,,Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,125.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,570.0,true,,,InStock,,,,,Invitation,,,Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,245.0,true,,,InStock,,,,,Reception card,,,Digital,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,100.0,true,,,InStock,,,,,Envelope liner - Solid color,,,2-sided print,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,787.5,true,,,InStock,,,,,Reply set,,,2-sided print,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,80.0,true,,,InStock,,,,,Return address,,,Digital,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,300.0,true,,,InStock,,,,,Invitation,,,2-sided print,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,375.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,440.0,true,,,InStock,,,,,Reply set,,,Digital,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,577.5,true,,,InStock,,,,,Reply set,,,Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,552.5,true,,,InStock,,,,,Reception card,,,2-sided print,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,220.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,200.0,true,,,InStock,,,,,Return address,,,2-sided print,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,500.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,190.0,true,,,InStock,,,,,Return address,,,Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,225.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,807.5,true,,,InStock,,,,,Invitation,,,2-sided print,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,210.0,true,,,InStock,,,,,Reception card,,,2-sided print,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,187.5,true,,,InStock,,,,,Envelope liner - Solid color,,,2-sided print,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,175.0,true,,,InStock,,,,,Envelope liner - Glitter,,,2-sided print,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,522.5,true,,,InStock,,,,,Invitation,,,Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,450.0,true,,,InStock,,,,,Envelope liner - Glitter,,,2-sided print,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,90.0,true,,,InStock,,,,,Return address,,,2-sided print,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,200.0,true,,,InStock,,,,,Envelope liner - Digital,,,2-sided print,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,380.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,160.0,true,,,InStock,,,,,Return address,,,2-sided print,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,140.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,62.5,true,,,InStock,,,,,Envelope liner - Solid color,,,Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,390.0,true,,,InStock,,,,,Reception card,,,Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,50.0,true,,,InStock,,,,,Return address,,,2-sided print,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,100.0,true,,,InStock,,,,,Return address,,,Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,170.0,true,,,InStock,,,,,Return address,,,2-sided print,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,617.5,true,,,InStock,,,,,Invitation,,,2-sided print,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,200.0,true,,,InStock,,,,,Envelope liner - Solid color,,,Digital,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,60.0,true,,,InStock,,,,,Return address,,,2-sided print,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,180.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,440.0,true,,,InStock,,,,,Reply set,,,2-sided print,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,150.0,true,,,InStock,,,,,Envelope liner - Glitter,,,Digital,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,357.5,true,,,InStock,,,,,Reception card,,,2-sided print,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff8ddd9-9e5a-8685-555e-1c146ba42974,Variant,,,,,,,,320.0,true,,,InStock,,,,,Envelope liner - Digital,,,Digital,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
